"Ethane, 1,1,1,2-tetrafluoro-, HFC-134a";"Emissions to air";"high. pop.";"kg";"fa0c2bee-8dd9-4f8a-8489-b1f3b43de958";"Ethane, 1,1,1,2-tetrafluoro-, HFC-134a";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Cobalt";"Emissions to soil";"industrial";"kg";"381a22c9-3722-4378-810d-86958f7b6d32";"Cobalt";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Sulfur";"Emissions to soil";;"kg";"32451556-ee07-4e36-bd8a-09f8847f9c83";"Sulfur";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Fluorine, 4.5% in apatite, 3% in crude ore";"Resources";"in ground";"kg";"355785ee-56e0-455b-aaa6-bee43c82b49c";"Fluorine, 4.5% in apatite, 3% in crude ore, in ground";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Titanium";"Emissions to water";"groundwater";"kg";"e2380d91-f278-41ee-9926-15272a7d1443";"Titanium, ion";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Tefluthrin";"Emissions to soil";"agricultural";"kg";"273b51ae-dcc4-45c6-b8da-f6ba0313edf8";"Tefluthrin";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Fosetyl-aluminium";"Emissions to soil";"agricultural";"kg";"706d6d97-74cf-4fa6-a196-36c1bb95f4e0";"Fosetyl Al";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Dimethylamine";"Emissions to air";"high. pop.";"kg";"edf9fe90-37ee-4d8b-af9b-2e959422abfd";"Dimethylamine";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Paraquat";"Emissions to soil";"agricultural";"kg";"e170546d-a672-4840-bd7a-1c7f8b627286";"Paraquat";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Water, CH";"Emissions to water";"ocean";"m3";"ed3fdab8-6123-4c08-a25b-0a74a7fa779a";"Water";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1000
"Teflubenzuron";"Emissions to soil";"agricultural";"kg";"ad419049-3445-481f-97a3-3d4529ee924f";"Teflubenzuron";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Nitrate";"Emissions to air";"low. pop., long-term";"kg";"205617ae-ebc5-4245-8df6-8710d5d40615";"Nitrate";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Magnesium";"Emissions to air";;"kg";"aeefa758-5f4f-4bb4-a28a-4075e81f2fde";"Magnesium";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Aluminium";"Emissions to water";"river";"kg";"97e498ec-f323-4ec6-bcc0-d8a4c853bae3";"Aluminium";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Thorium-228";"Emissions to air";;"kBq";"ecc877ac-3c34-4838-b1f8-6ae0ff2cd2fc";"Thorium-228";"93a60a56-a3c8-17da-a746-0800200c9a66";"Radioactivity";"e9773595-284e-46dd-9671-5fc9ff406833";"kBq";1
"Nickel";"Emissions to water";"ocean";"kg";"23cb10a4-6228-4ce4-9fb5-7043bc31faec";"Nickel, ion";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Benzene";"Emissions to air";"low. pop.";"kg";"5e883a00-04e6-4d96-8dce-12d7117c6635";"Benzene";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Phenol";"Emissions to air";;"kg";"5896c761-4e02-4573-8747-c4bbf73162c0";"Phenol";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Transformation, to pasture and meadow, intensive";"Resources";"land";"m2";"ec242c43-095c-4b42-8907-e0f13573f0a4";"Transformation, to pasture and meadow, intensive";"93a60a56-a3c8-19da-a746-0800200c9a66";"Area";"3ce61faa-5716-41c1-aef6-b5920054acc9";"m2";1
"Mineral oil";"Emissions to soil";"agricultural";"kg";"1bbc2ebf-9a72-45f9-ab38-c107153071d9";"Mineral oil";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Methane, tetrachloro-, CFC-10";"Emissions to air";"high. pop.";"kg";"5c97dd6c-aaa5-4477-aaf8-dbd0674499c4";"Methane, tetrachloro-, R-10";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Thallium";"Emissions to air";;"kg";"18aa2daa-0188-4328-b24b-1ad1398ecf81";"Thallium";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Tantalum";"Resources";"in ground";"kg";"5f1d740e-804d-4080-8ef9-aeaa0d8e1115";"Tantalum, 81.9% in tantalite, 1.6E-4% in crude ore, in ground";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Magnesium";"Emissions to soil";"agricultural";"kg";"e8475907-2081-4fd5-9526-bfcef88380db";"Magnesium";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Phosphorus";"Emissions to water";;"kg";"2d4b8ec1-8d53-4e62-8a11-ebc45909b02e";"Phosphorus";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Lithium";"Emissions to soil";;"kg";"65acbe76-a761-4a8c-8d66-940a677c69b0";"lithium";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Fluoride";"Emissions to water";"groundwater";"kg";"b84e31d0-cf7b-4c3f-bc8a-3cc93bdb30d9";"Fluoride";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Hexane";"Emissions to water";"river";"kg";"e55802e0-4678-42df-978e-e18aa552c33e";"Hexane";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Xylene";"Emissions to water";"river";"kg";"29190509-6cc8-47e1-bc99-5ff994e39b74";"Xylene";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Ammonia";"Emissions to air";;"kg";"87883a4e-1e3e-4c9d-90c0-f1bea36f8014";"Ammonia";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Transformation, to permanent crops, irrigated, intensive";"Resources";"land";"m2";"93ac2969-a4e9-49b5-8b97-5cbc6b9b2601";"Transformation, to permanent crop, fruit, intensive";"93a60a56-a3c8-19da-a746-0800200c9a66";"Area";"3ce61faa-5716-41c1-aef6-b5920054acc9";"m2";1
"Acenaphthene";"Emissions to water";"ocean";"kg";"a6ad3fc7-c019-454f-a899-43be7913a598";"Acenaphthene";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Particulates, > 2.5 um, and < 10um";"Emissions to air";"high. pop.";"kg";"ccb169c3-8aae-4727-89bb-a7dd122946f3";"Particulates, > 2.5 um, and < 10um";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Formaldehyde";"Emissions to air";"low. pop.";"kg";"9167dca7-615e-435c-8ba6-dbbf50e50e34";"Formaldehyde";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Hydroxide";"Emissions to water";"river";"kg";"0ec59d21-92c1-492e-8e1e-f0f33f94f1b5";"Hydroxide";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Barium";"Emissions to soil";"industrial";"kg";"5719929a-8c5b-48cc-a039-b11a9f380467";"Barium";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Lambda-cyhalothrin";"Emissions to soil";"agricultural";"kg";"f1b48f46-77aa-4dba-bd83-87e220816f42";"Lambda-cyhalothrin";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Ethylamine";"Emissions to air";"high. pop.";"kg";"4569028c-d2d9-4937-bd92-44a6c72e2b1b";"Ethylamine";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Radon-220";"Emissions to air";"low. pop.";"kBq";"e70d3563-78c4-42cf-8cf3-5ac42c499589";"Radon-220";"93a60a56-a3c8-17da-a746-0800200c9a66";"Radioactivity";"e9773595-284e-46dd-9671-5fc9ff406833";"kBq";1
"Transformation, to arable, non-irrigated, extensive";"Resources";"land";"m2";"91a067cc-543a-4d73-a0c0-feb1f8935756";"Transformation, to arable, non-irrigated, diverse-intensive";"93a60a56-a3c8-19da-a746-0800200c9a66";"Area";"3ce61faa-5716-41c1-aef6-b5920054acc9";"m2";1
"Water, well, in ground, PT";"Resources";"in water";"m3";"67c40aae-d403-464d-9649-c12695e43ad8";"Water, well, in ground";"93a60a56-a3c8-22da-a746-0800200c9a66";"Volume";"1c3a9695-398d-4b1f-b07e-a8715b610f70";"m3";1
"Glyphosate";"Emissions to air";"low. pop.";"kg";"63e7d74a-8549-11e0-9d78-0800200c9a66";"Glyphosate";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Boron";"Emissions to water";;"kg";"4a15cd40-96e6-4912-8298-c0fa8f9e2aee";"Boron";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Chloride";"Emissions to water";"groundwater";"kg";"85bec19f-c785-4364-8ef6-472b8e9dd90e";"Chloride";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Permethrin";"Emissions to soil";"agricultural";"kg";"5da998ca-223d-47bb-a516-2ee8c9bf6f2c";"Permethrin";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Butene";"Emissions to air";"high. pop.";"kg";"53fc7ec9-1b3f-4d89-ade6-8ca2934c1695";"Butene";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Fluazifop-P-butyl";"Emissions to soil";"agricultural";"kg";"82f5987e-39bf-4055-8f4e-ea3a1882306f";"Fluazifop-P-butyl";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Water, well, in ground, BG";"Resources";"in water";"m3";"67c40aae-d403-464d-9649-c12695e43ad8";"Water, well, in ground";"93a60a56-a3c8-22da-a746-0800200c9a66";"Volume";"1c3a9695-398d-4b1f-b07e-a8715b610f70";"m3";1
"Flumiclorac-pentyl";"Emissions to air";"low. pop.";"kg";"3f91b413-0e2c-4ed1-859f-1a682bb6742e";"Flumiclorac-pentyl";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Volume occupied, reservoir";"Resources";"in water";"m3y";"9a9d71c7-79f7-42d0-af47-282d22a7cf07";"Volume occupied, reservoir";"441238a3-ba09-46ec-b35b-c30cfba746d1";"Volume*time";"ee5f2241-18af-4444-b457-b275660e5a20";"m3*a";1
"Barium";"Emissions to water";;"kg";"0e1c17ae-8144-4714-a7cd-786a5480f423";"Barium";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Silicon";"Emissions to soil";"industrial";"kg";"a57cb19d-f436-4c0c-a2ab-097c544bd95f";"Silicon";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Cumene";"Emissions to water";"river";"kg";"5cf55e96-d9dc-4b84-9c7e-a4b8ade70bf4";"Cumene";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Hydrocarbons, aliphatic, alkanes, unspecified";"Emissions to water";"ocean";"kg";"faf05b06-da29-4af5-aa37-cfa4b802a297";"Hydrocarbons, aliphatic, alkanes, unspecified";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Terbufos";"Emissions to soil";"agricultural";"kg";"15057e97-7b47-405e-8222-6ed5cf4e0087";"Terbufos";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Water, CA";"Emissions to water";"river";"m3";"22f7036b-d608-4e79-844f-7ccf7ca409e8";"Water";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1000
"Cobalt";"Emissions to water";;"kg";"33627701-feca-434d-a192-674a450eaaf7";"Cobalt";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Silver-110";"Emissions to air";"low. pop.";"kBq";"2c9e7fba-dd57-4294-8a5e-2aa489930f69";"Silver-110";"93a60a56-a3c8-17da-a746-0800200c9a66";"Radioactivity";"e9773595-284e-46dd-9671-5fc9ff406833";"kBq";1
"Selenium";"Emissions to air";"low. pop.";"kg";"e6551223-73b6-4289-b841-c5cdeb25abd9";"Selenium";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Hydrogen peroxide";"Emissions to air";"high. pop.";"kg";"8d179ea0-7b52-441e-954b-b5349d66340f";"Hydrogen peroxide";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Ammonium, ion";"Emissions to water";"river";"kg";"13331e67-6006-48c4-bdb4-340c12010036";"Ammonium, ion";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"t-Butyl methyl ether";"Emissions to water";"river";"kg";"77fd3c56-5c3e-4070-93fa-de03fa455d47";"t-Butyl methyl ether";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Sulfate";"Emissions to air";"high. pop.";"kg";"826677aa-8347-4494-85da-a26fe3e1e824";"Sulfate";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Water, GLO";"Emissions to water";"river";"m3";"22f7036b-d608-4e79-844f-7ccf7ca409e8";"Water";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1000
"Butadiene";"Emissions to air";"high. pop.";"kg";"e7140812-ce3d-49f5-97b0-2fef538217a5";"Butadiene";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Iodine";"Emissions to air";"high. pop.";"kg";"f9923ae7-bdab-44d8-897c-44310aea76b7";"Iodine";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Carbendazim";"Emissions to soil";"agricultural";"kg";"bc0a4d1f-3ada-4dd8-8ab4-97dc45db3295";"Carbendazim";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Water, RNA";"Emissions to water";;"m3";"995f3484-64f1-4d38-bc97-5364463e02b0";"Water";"93a60a56-a3c8-22da-a746-0800200c9a66";"Volume";"1c3a9695-398d-4b1f-b07e-a8715b610f70";"m3";1
"Chloride";"Emissions to soil";;"kg";"6c97741f-8760-4a39-9e90-b534ca137a36";"Chloride";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Arsenic";"Emissions to soil";"industrial";"kg";"ebc4c2a3-c004-4053-8048-f41fdd9324c8";"Arsenic";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Lactic acid";"Emissions to water";"river";"kg";"602604be-f24c-41f0-8d02-f05d0e005fb0";"Lactic acid";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Mefenpyr-diethyl";"Emissions to soil";"agricultural";"kg";"f97ee737-45ca-4a19-bbf4-30746bfa6fb4";"Mefenpyr-diethyl";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Occupation, pasture and meadow, extensive";"Resources";"land";"m2a";"19f84b2e-e6ff-4351-ba3a-8b650fc20d14";"Occupation, pasture and meadow, extensive";"93a60a56-a3c8-21da-a746-0800200c9a66";"Area*time";"c7266b67-4ea2-457f-b391-9b94e26e195a";"m2*a";1
"Radioactive species, Nuclides, unspecified";"Emissions to water";"ocean";"kBq";"2bbffe32-86bd-485c-95a2-844bbfd42840";"Radioactive species, Nuclides, unspecified";"93a60a56-a3c8-17da-a746-0800200c9a66";"Radioactivity";"e9773595-284e-46dd-9671-5fc9ff406833";"kBq";1
"Methane, fossil";"Emissions to air";"low. pop.";"kg";"70ef743b-3ed5-4a6d-b192-fb6d62378555";"Methane, fossil";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Polonium-210";"Emissions to air";"high. pop.";"kBq";"ab046420-da89-48e5-9e05-2a2b703eb2fe";"Polonium-210";"93a60a56-a3c8-17da-a746-0800200c9a66";"Radioactivity";"e9773595-284e-46dd-9671-5fc9ff406833";"kBq";1
"Copper, 0.59% in sulfide, Cu 0.22% and Mo 8.2E-3% in crude ore";"Resources";"in ground";"kg";"1b35070a-eb57-4f0f-a27f-5ba181ff0d4d";"Copper, 0.59% in sulfide, Cu 0.22% and Mo 8.2E-3% in crude ore, in ground";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Fluosilicic acid";"Emissions to water";"river";"kg";"8bd0fbe9-8a4f-4367-bf7e-5cc52bc80185";"Fluosilicic acid";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Quizalofop-p-ethyl";"Emissions to soil";"agricultural";"kg";"2a2e7586-fd99-433d-840a-570aab289f9a";"Quizalofop-p-ethyl";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Silver, Ag 4.6E-5%, Au 1.3E-4%, in ore";"Resources";"in ground";"kg";"6f70e7c7-ef61-4489-b4f3-157e7e8541ef";"Silver, Ag 4.6E-5%, Au 1.3E-4%, in ore, in ground";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Chromium";"Emissions to air";"low. pop.";"kg";"4d40d8e3-9bc7-4ab1-ac5c-4f4a76fda8e5";"Chromium";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Iodosulfuron";"Emissions to soil";"agricultural";"kg";"df1cc3ea-7a3c-40ca-8349-42b89ff59063";"Iodosulfuron";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Barium";"Emissions to water";"ocean";"kg";"95ad40ec-c34b-49fc-a7dc-0e13172ac105";"Barium";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Water, SI";"Emissions to water";"groundwater";"m3";"6e9312ec-1e02-4232-9589-0746bc67d4e6";"Water";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1000
"Carbon monoxide, fossil";"Emissions to air";"stratosphere + troposphere";"kg";"a3beb5ac-5149-47f6-a035-53fc5030f10a";"Carbon monoxide, fossil";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Nitrobenzene";"Emissions to water";"river";"kg";"ac84dcb0-8ff0-4aa5-a9c4-f6c5129f6f86";"Nitrobenzene";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Benzo(a)pyrene";"Emissions to air";"high. pop.";"kg";"2cbb504a-ce2f-40e9-9d38-e130e95a1242";"Benzo(a)pyrene";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Methanol";"Emissions to water";;"kg";"ee2c5c6c-ff01-4151-8332-d4bf1508c759";"Methanol";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Dicamba";"Emissions to air";"low. pop.";"kg";"63e7b03d-8549-11e0-9d78-0800200c9a66";"Dicamba";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Calcium";"Emissions to air";"low. pop., long-term";"kg";"cac53ea3-b11c-47a6-adfd-678672a088e6";"Calcium";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Chlorine";"Emissions to water";;"kg";"e8641a14-fd07-4090-8daf-2cce2a557a81";"Chlorine";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Occupation, arable, greenhouse";"Resources";"land";"m2a";"ea35bf01-3547-4b67-8fd0-426e73a4425b";"Occupation, annual crop, greenhouse";"93a60a56-a3c8-21da-a746-0800200c9a66";"Area*time";"c7266b67-4ea2-457f-b391-9b94e26e195a";"m2*a";1
"Water, well, in ground, FI";"Resources";"in water";"m3";"67c40aae-d403-464d-9649-c12695e43ad8";"Water, well, in ground";"93a60a56-a3c8-22da-a746-0800200c9a66";"Volume";"1c3a9695-398d-4b1f-b07e-a8715b610f70";"m3";1
"Propene";"Emissions to air";"low. pop.";"kg";"23856318-9583-426b-ab04-12e4506b60a8";"Propene";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Sodium chlorate";"Emissions to air";"high. pop.";"kg";"21b46c65-491e-40a9-ac74-5877af997d7c";"Sodium chlorate";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Water, unspecified natural origin, RME";"Resources";"in water";"m3";"831f249e-53f2-49cf-a93c-7cee105f048e";"Water, unspecified natural origin";"93a60a56-a3c8-22da-a746-0800200c9a66";"Volume";"1c3a9695-398d-4b1f-b07e-a8715b610f70";"m3";1
"NMVOC, non-methane volatile organic compounds, unspecified origin";"Emissions to air";"stratosphere + troposphere";"kg";"36c96aed-9335-4564-8cdd-46f01a13700c";"NMVOC, non-methane volatile organic compounds, unspecified origin";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Water, IE";"Emissions to water";"river";"m3";"22f7036b-d608-4e79-844f-7ccf7ca409e8";"Water";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1000
"Chlorothalonil";"Emissions to soil";"agricultural";"kg";"06b8a67f-5044-4060-be71-04e1dfc31e24";"Chlorothalonil";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Manganese-54";"Emissions to water";"river";"kBq";"9a12a4c4-c03e-43fb-a448-4d911f539e64";"Manganese-54";"93a60a56-a3c8-17da-a746-0800200c9a66";"Radioactivity";"e9773595-284e-46dd-9671-5fc9ff406833";"kBq";1
"Azoxystrobin";"Emissions to soil";"agricultural";"kg";"e69b028e-e549-4869-ae4a-b85ef8bcb7a9";"Azoxystrobin";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Transformation, from dump site, residual material landfill";"Resources";"land";"m2";"7fdc928c-f347-45e7-82d7-046acdf878ae";"Transformation, from dump site, residual material landfill";"93a60a56-a3c8-19da-a746-0800200c9a66";"Area";"3ce61faa-5716-41c1-aef6-b5920054acc9";"m2";1
"Transformation, from arable, non-irrigated, extensive";"Resources";"land";"m2";"c7869c43-266c-429d-bfd5-6b578ed32ce8";"Transformation, from arable, non-irrigated, diverse-intensive";"93a60a56-a3c8-19da-a746-0800200c9a66";"Area";"3ce61faa-5716-41c1-aef6-b5920054acc9";"m2";1
"Strontium-90";"Emissions to water";"ocean";"kBq";"48524bfc-be91-406e-986b-9550744e0360";"Strontium-90";"93a60a56-a3c8-17da-a746-0800200c9a66";"Radioactivity";"e9773595-284e-46dd-9671-5fc9ff406833";"kBq";1
"Coal, hard";"Resources";"in ground";"kg";"b6d0042d-0ef8-49ed-9162-a07ff1ccf750";"Coal, hard, unspecified, in ground";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Fludioxonil";"Emissions to soil";"agricultural";"kg";"9e253ace-bf5e-40f2-b9d3-104595b327e4";"Fludioxonil";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Acrolein";"Emissions to air";"low. pop.";"kg";"12840cef-c3b8-4ef2-b7d4-3a73dbd6a280";"Acrolein";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
